"product","RMSE","MAE"
"FOODS_3_154",4.02538196753216,3.40801869434018
"FOODS_3_147",3.93124489268428,2.8745011971269
"FOODS_3_146",3.91782789180156,3.25270479134467
"FOODS_3_652",3.85164794426936,3.36020072134232
"FOODS_3_570",3.81615308906092,3.34047331145276
"FOODS_3_458",3.79032905069259,3.04156546699051
"FOODS_3_245",3.74011124029309,3.03397046833952
"FOODS_3_124",3.72229350360799,2.68554500625598
"FOODS_3_574",3.69444461696638,2.96816810186207
"FOODS_3_477",3.62942304111301,3.00110399646721
"FOODS_3_372",3.62871398508878,2.8807908509401
"FOODS_3_071",3.50455963931309,2.71918767507003
"FOODS_3_237",3.45234991302867,3.14419754557369
"FOODS_3_318",3.42505058957659,2.85248767203945
"FOODS_3_020",3.39191361426643,2.64285714285714
"FOODS_3_073",3.39132827718305,2.63345864661654
"FOODS_3_393",3.337432126146,2.75006063545962
"FOODS_3_381",3.30276057871618,2.46917568983584
"FOODS_3_598",3.27712356256765,2.40094249354129
"FOODS_3_228",3.22607021530581,2.57402296312652
"FOODS_3_066",3.18409335522345,2.69334330590875
"FOODS_3_042",3.18122715153812,2.27362552439832
"FOODS_3_546",3.17912205382978,2.6076396555531
"FOODS_3_288",3.17220323515838,2.64149490642028
"FOODS_3_231",3.16193544455114,2.402020313535
"FOODS_3_281",3.13443025384545,2.70146993647511
"FOODS_3_327",3.10810514632172,2.92881219903692
"FOODS_3_697",3.06022161282814,2.29763744756017
"FOODS_3_134",3.05596399382501,2.69543446244477
"FOODS_3_672",3.05427804233201,2.60885405166703
"FOODS_3_628",3.04628203692252,2.27625671597851
"FOODS_3_578",3.04197426849356,2.10787885478766
"FOODS_3_557",2.99143576373945,2.16718775052108
"FOODS_3_661",2.98978294248747,2.23661892197512
"FOODS_3_473",2.98795923103362,2.70011775962317
"FOODS_3_474",2.98378753713176,2.68102820746133
"FOODS_3_756",2.92559245241302,2.13617796423051
"FOODS_3_706",2.90235323714728,2.3670395869191
"FOODS_3_727",2.89990164093989,1.61214764112755
"FOODS_3_087",2.89312545952451,2.6616812790098
"FOODS_3_616",2.84795693222485,2.04522705527342
"FOODS_3_185",2.83713855120439,2.11309523809524
"FOODS_3_734",2.82717327940837,2.40027231912858
"FOODS_3_787",2.8016132758884,2.1887172751155
"FOODS_3_739",2.75063320728024,2.33093053735256
"FOODS_3_446",2.74928711132164,2.41604106866858
"FOODS_3_039",2.74690567485289,2.04558544903372
"FOODS_3_565",2.74662995082849,2.22698167365864
"FOODS_3_339",2.70462113459963,1.78571428571429
"FOODS_3_540",2.66378354029164,2.49771793701506
"FOODS_3_487",2.60492840041651,2.16320280026252
"FOODS_3_566",2.5991017298922,1.44375534644996
"FOODS_3_643",2.59634999456081,1.47965072702743
"FOODS_3_333",2.57182393413979,2.20991071428571
"FOODS_3_695",2.52473262600622,2.06515419150659
"FOODS_3_636",2.50004651864873,2.26305536568694
"FOODS_3_346",2.49180610798267,2.28032310296607
"FOODS_3_259",2.4895164738245,2.0272799156563
"FOODS_3_413",2.4823586798866,2.36653704461727
"FOODS_3_121",2.4688922077731,2.33891781752321
"FOODS_3_342",2.45365776806698,1.96428571428571
"FOODS_3_258",2.44926529633805,1.80737704918033
"FOODS_3_618",2.43887590236715,1.67926855426855
"FOODS_3_079",2.43655029842787,1.79585265327151
"FOODS_3_438",2.40756774483628,1.62345881966135
"FOODS_3_704",2.37089936161567,2.11840362110841
"FOODS_3_755",2.36651350980885,1.54500625597998
"FOODS_3_657",2.34940648748019,2.1724405377456
"FOODS_3_476",2.33720382471916,1.96526091116508
"FOODS_3_644",2.32735333756222,1.58399298035994
"FOODS_3_526",2.31633694839217,2.04923824243762
"FOODS_3_368",2.31258009092399,1.70455214543313
"FOODS_3_118",2.29810091041069,1.73769043939059
"FOODS_3_801",2.28587576326428,1.92075487994472
"FOODS_3_077",2.25533765750103,1.90550082101806
"FOODS_3_292",2.241890790855,2.06105590062112
