"product","RMSE","MAE"
"FOODS_3_474",3.74020794387248,3.208625548796
"FOODS_3_381",3.73811624356474,2.95505352951299
"FOODS_3_066",3.73126680756416,3.18130272033738
"FOODS_3_727",3.71656514957872,2.54260561091199
"FOODS_3_073",3.69733931917482,2.24888569230521
"FOODS_3_487",3.65693107093958,2.74753412516799
"FOODS_3_557",3.64468226509731,2.72450360220966
"FOODS_3_039",3.57727608876965,2.62592818853082
"FOODS_3_399",3.47830732661709,2.25329840920767
"FOODS_3_787",3.45832214922777,2.42069107343324
"FOODS_3_769",3.37867773794388,2.71282852822132
"FOODS_3_079",3.34868914079785,2.58098646164583
"FOODS_3_476",3.3435598558765,2.59874322328909
"FOODS_3_258",3.32720451375254,2.5452253070133
"FOODS_3_523",3.32186673822299,2.69730332860729
"FOODS_3_259",3.26917612388384,2.58041303324207
"FOODS_3_739",3.25629971479304,2.58514905456673
"FOODS_3_565",3.20390792970846,2.70213450997361
"FOODS_3_616",3.19464928474572,2.09328745276597
"FOODS_3_734",3.18919094769122,2.48774062028952
"FOODS_3_368",3.12982790323962,2.30192209359767
"FOODS_3_393",3.06387809189071,1.98718704043213
"FOODS_3_230",3.02695209557447,2.56946365068862
"FOODS_3_339",3.00045107717739,1.89859608396936
"FOODS_3_126",2.97805796230321,2.37231226041554
"FOODS_3_561",2.92907337475023,2.2968615198379
"FOODS_3_324",2.89581670711561,2.10042019808974
"FOODS_3_495",2.82415067826674,2.2910656269812
"FOODS_3_015",2.80466401825237,2.2705865399147
"FOODS_3_792",2.76263475169187,2.08401764158556
"FOODS_3_118",2.75830827762624,2.04560010130387
"FOODS_3_643",2.75493397373367,1.51090824776691
"FOODS_3_566",2.74766421794891,1.36868122040942
"FOODS_3_618",2.72304007991125,2.00975389713745
"FOODS_3_178",2.71584248108376,2.10466696291931
"FOODS_3_438",2.70347794543728,1.80930919850029
"FOODS_3_570",2.66864720207915,2.16505694617624
"FOODS_3_351",2.6612815406443,1.98290724400422
"FOODS_3_809",2.64344321684155,2.03052108551304
"FOODS_3_590",2.63877336825667,1.98211864731804
"FOODS_3_307",2.63181395215788,2.06755675145326
"FOODS_3_469",2.60632669834887,2.11553517357714
"FOODS_3_134",2.59925196796685,1.88807221192421
"FOODS_3_300",2.5960331740918,1.93067792376938
"FOODS_3_738",2.58934358596875,1.8969968545063
"FOODS_3_801",2.58815167418738,2.15064003552766
"FOODS_3_562",2.58515035039063,1.8822203918057
"FOODS_3_755",2.58215669054661,1.47050212568239
"FOODS_3_668",2.56884809029531,1.98151082951582
"FOODS_3_692",2.56721094707498,1.82040414097211
"FOODS_3_021",2.53363432864986,1.77411775322209
"FOODS_3_760",2.52784133982396,1.94321304632409
"FOODS_3_449",2.5169405003159,2.17089372476356
"FOODS_3_131",2.50131924262245,1.89918277716679
"FOODS_3_534",2.49555883801701,1.85030435169744
"FOODS_3_644",2.48493677189595,1.55799596702941
"FOODS_3_679",2.48357031381544,1.62467720024443
"FOODS_3_302",2.47263743197653,1.75813331363235
"FOODS_3_290",2.45608073958633,1.85340311461233
"FOODS_3_097",2.44719537473615,2.02779914130221
"FOODS_3_306",2.44196326732787,1.562788071407
"FOODS_3_669",2.43946928053522,1.50840785910688
"FOODS_3_190",2.41234910474198,1.74139511470441
"FOODS_3_047",2.41015300949681,1.87340004684501
"FOODS_3_106",2.37907929013767,1.81961457440632
"FOODS_3_646",2.36550729943033,1.78361764281183
"FOODS_3_672",2.36390594964064,1.9789683823801
"FOODS_3_783",2.35661143201832,1.60299671979437
"FOODS_3_807",2.35275984348263,1.69201711237142
"FOODS_3_788",2.35272993976767,1.76750967150352
"FOODS_3_826",2.33241475755288,1.68870361339497
"FOODS_3_382",2.33128367582093,1.84901169003915
"FOODS_3_441",2.3153864016505,1.3622896964205
"FOODS_3_648",2.30367594872545,1.46281706062672
"FOODS_3_113",2.30237754871529,1.76751384668703
"FOODS_3_077",2.30025844280522,1.8610721434167
"FOODS_3_361",2.28182323610591,1.60065757677704
"FOODS_3_684",2.28176429254306,1.73769643094259
"FOODS_3_002",2.27903515196644,1.65051574148194
"FOODS_3_327",2.27341635368857,1.61822773962044
"FOODS_3_448",2.27063553855811,1.83003586123601
"FOODS_3_238",2.26880821918202,1.66383856521274
"FOODS_3_688",2.26296821251459,1.78695196068303
"FOODS_3_789",2.25212816413693,1.78687365565371
"FOODS_3_367",2.24305605262695,1.4046591513877
"FOODS_3_277",2.2402647707671,1.70230189075813
"FOODS_3_101",2.23244357750842,1.81009922092487
"FOODS_3_488",2.22784849753825,1.70038144245627
"FOODS_3_330",2.22214776304716,1.79628670909189
"FOODS_3_332",2.21397752039061,1.62955306689372
"FOODS_3_605",2.21180720350018,1.63687988034005
"FOODS_3_089",2.20610113746948,1.74467290373165
"FOODS_3_814",2.2011862190038,1.64330474404542
"FOODS_3_568",2.19805230449865,1.68032022609605
"FOODS_3_278",2.19443942178296,1.56184380231253
"FOODS_3_249",2.18784487431379,1.54254625795833
"FOODS_3_347",2.16293469953414,1.72770675113626
"FOODS_3_403",2.13942056687346,1.70180316536486
"FOODS_3_704",2.13422320882221,1.51990961801221
"FOODS_3_156",2.13043324315283,1.30104913878468
"FOODS_3_148",2.12790312668833,1.27299549034559
"FOODS_3_215",2.12387731383762,1.88709330486524
"FOODS_3_651",2.12374063118093,1.14051485547765
"FOODS_3_750",2.12250339886188,1.50634581308681
"FOODS_3_346",2.11545439643297,1.50844655313781
"FOODS_3_603",2.11404397236995,1.55564500448881
"FOODS_3_060",2.10122149964075,1.64756824070218
"FOODS_3_029",2.10085849200947,1.57444026373595
"FOODS_3_422",2.0960851608915,1.52121866439902
"FOODS_3_172",2.07927665326423,1.66915990614346
"FOODS_3_827",2.07384389005303,1.44179417258332
"FOODS_3_805",2.06928912053637,1.58193340916329
"FOODS_3_729",2.06212788658186,1.56594121009627
"FOODS_3_093",2.04211763286826,1.62657977170769
"FOODS_3_299",2.04211572795099,1.55318820808109
"FOODS_3_437",2.01330325390589,1.53580489003077
"FOODS_3_496",2.0025860570859,1.5957817246308
"FOODS_3_431",1.99659336146711,1.44982764236748
"FOODS_3_540",1.98253914142203,1.30304206738687
"FOODS_3_519",1.97841593841597,1.36016579148623
"FOODS_3_112",1.978159848768,1.397750696106
"FOODS_3_025",1.97264587112655,1.51449818562958
"FOODS_3_069",1.96595207431118,1.3436060926447
"FOODS_3_138",1.95918706424066,1.12679294457713
"FOODS_3_435",1.95624274449054,1.39171005020788
"FOODS_3_317",1.95305718553327,1.01340349045612
"FOODS_3_074",1.95201712030407,1.11038250988621
"FOODS_3_116",1.95030406057592,1.32142857142857
"FOODS_3_326",1.93417879629219,1.21282692878214
"FOODS_3_200",1.93270202060059,1.56294109953198
"FOODS_3_698",1.90830074715025,1.27195392156114
"FOODS_3_526",1.89839000811471,1.32877154454978
"FOODS_3_054",1.89308687897586,1.2804889222568
"FOODS_3_292",1.89026201807976,1.41109997658126
"FOODS_3_005",1.88198525566214,1.45575662693714
"FOODS_3_663",1.87716672451313,1.13573424885647
"FOODS_3_115",1.86826733617408,1.23066637357411
"FOODS_3_355",1.86740920710292,1.29972358099094
"FOODS_3_634",1.8673368714833,1.55240750689942
"FOODS_3_545",1.85350385057729,1.45448211742933
"FOODS_3_243",1.84629027924239,1.27184656964294
"FOODS_3_584",1.84236081287151,1.27548208399377
"FOODS_3_504",1.83984155114907,1.31373074349051
"FOODS_3_675",1.83816482305671,1.3675506642029
"FOODS_3_333",1.834192129351,1.41412223324389
"FOODS_3_791",1.82553635419841,1.33588302837624
"FOODS_3_547",1.82160470774069,1.3155050821598
"FOODS_3_446",1.81581012168241,1.55332031046721
"FOODS_3_232",1.81300342854368,1.1393522354638
"FOODS_3_130",1.80083812111333,1.14314536393256
"FOODS_3_157",1.79292716309731,1.25362029120825
"FOODS_3_822",1.78926681500136,1.21427714401716
"FOODS_3_181",1.77104782532483,1.15794511570206
"FOODS_3_459",1.76983917894572,1.41361496155345
"FOODS_3_585",1.76055738689315,1.28853057903473
"FOODS_3_636",1.75953497039539,1.49636464282292
"FOODS_3_478",1.7530269302972,0.999338621987928
"FOODS_3_538",1.75084463315363,1.17230719605321
"FOODS_3_589",1.74988210140077,1.12642074041722
"FOODS_3_344",1.7380215589536,1.31874071662424
"FOODS_3_820",1.73303345980547,1.45787062280052
"FOODS_3_087",1.72578506336382,1.53439370492962
"FOODS_3_813",1.71902220604988,1.22253479996655
"FOODS_3_102",1.70710111634762,0.775842304570201
"FOODS_3_662",1.70153719697923,1.27981756259639
"FOODS_3_795",1.68966957091438,1.30260855982884
"FOODS_3_751",1.67267485568,0.928571428571429
"FOODS_3_214",1.67025957403348,0.877449910367792
"FOODS_3_825",1.66611764438706,1.35615264094565
"FOODS_3_153",1.65945049335508,1.15624462615407
"FOODS_3_276",1.6459027624932,1.03637764087855
"FOODS_3_479",1.62740429284719,1.21031127494235
"FOODS_3_640",1.62600542072649,1.07142857142857
"FOODS_3_132",1.62407903413476,1.21424491442464
"FOODS_3_611",1.61654897614729,1.25147435553337
"FOODS_3_019",1.6066618190379,0.802047887013503
"FOODS_3_152",1.60136950633554,1.0924371252983
"FOODS_3_746",1.59091967379007,0.982276088518298
"FOODS_3_560",1.58875749208256,1.24720114621479
"FOODS_3_261",1.58813344505407,1.22086668990836
"FOODS_3_191",1.5864453376182,1.30136527698634
"FOODS_3_371",1.58421651436093,1.06044942334841
"FOODS_3_206",1.56901350945631,1.13340055222536
"FOODS_3_379",1.56710937507321,0.87723303456624
"FOODS_3_621",1.5635014912997,1.21026407566206
"FOODS_3_732",1.56087880069413,1.21777014438318
"FOODS_3_514",1.56085622182092,1.17267854916608
"FOODS_3_169",1.55606891922702,1.16836321306935
"FOODS_3_460",1.55300652729401,1.14705006299918
"FOODS_3_305",1.55130769605187,1.04299380111019
"FOODS_3_195",1.54939013675535,1.39503582641452
"FOODS_3_219",1.54753304234302,0.819851835734921
"FOODS_3_257",1.54064606511147,1.09221691184077
"FOODS_3_383",1.53735532358002,1.07203089743774
"FOODS_3_072",1.53178270531909,1.082810101342
"FOODS_3_369",1.52885941068195,1.07520728133277
"FOODS_3_237",1.52090119769387,1.167073870902
"FOODS_3_420",1.51705735857847,1.09640918890323
"FOODS_3_163",1.50817629936862,1.18365336062874
"FOODS_3_624",1.50767098276478,0.829002285073614
"FOODS_3_203",1.50657339040926,1.07295480507128
"FOODS_3_707",1.50495801162422,1.05535906321533
"FOODS_3_818",1.4886705225065,1.00335304242978
"FOODS_3_700",1.48448061075866,1.11800512168471
"FOODS_3_709",1.48363208768724,1.21292273243003
"FOODS_3_432",1.48154285822538,1.20256886456625
"FOODS_3_606",1.46890065035805,0.936905400657851
"FOODS_3_768",1.46156562550131,1.12544822618335
"FOODS_3_803",1.45850570063193,1.00568006749233
"FOODS_3_184",1.45654645685378,1.07624333487935
"FOODS_3_573",1.45143137099093,1.0825718354575
"FOODS_3_267",1.4512232794672,1.08092624845357
"FOODS_3_114",1.44753689226798,1.14129672585106
"FOODS_3_407",1.4456140663572,1.13055008214527
"FOODS_3_551",1.44520743962234,1.11605744286078
"FOODS_3_717",1.44437086468922,1.01123937556835
"FOODS_3_121",1.44279290133492,1.23116234948424
"FOODS_3_537",1.43029537176761,1.03781460692648
"FOODS_3_719",1.42987266717392,1.03571428571429
"FOODS_3_067",1.42451443226617,1.06111679082086
"FOODS_3_475",1.42164739197952,0.964285714285714
"FOODS_3_167",1.41927740802243,1.16120398311476
"FOODS_3_331",1.41836285509631,1.08455422054955
"FOODS_3_208",1.41623715900234,0.83495558793172
"FOODS_3_683",1.41561714628646,1.05956734165553
"FOODS_3_201",1.41511236487736,1.15028169311609
"FOODS_3_051",1.41410113192599,1.04448782162147
"FOODS_3_174",1.41030103323457,1.06548416988336
"FOODS_3_166",1.40047004054838,0.98190810011574
"FOODS_3_753",1.392142064002,1.09429478307216
"FOODS_3_104",1.39168001849754,0.986084314778569
"FOODS_3_246",1.39070967255065,1.00018899173114
"FOODS_3_450",1.38917987479067,1.03995907266372
"FOODS_3_520",1.38152302136709,1.0767121898869
"FOODS_3_388",1.37919756583349,1.0745283568264
"FOODS_3_023",1.37842940804522,1.05567531029152
"FOODS_3_715",1.37445005642579,1.03508883496972
"FOODS_3_667",1.37422645662303,0.807056471593427
"FOODS_3_602",1.36947095296294,0.976562382837308
"FOODS_3_144",1.36006689450652,1.03108677601878
"FOODS_3_253",1.35868350647302,1.07628914950802
"FOODS_3_205",1.35651739500107,1.0995957918272
"FOODS_3_468",1.35460121234225,1.00381883396918
"FOODS_3_251",1.3515302100254,0.935131117638486
"FOODS_3_014",1.34926318887281,0.965074980125694
"FOODS_3_489",1.34535899719583,0.978567092005476
"FOODS_3_107",1.34304447218731,0.947800913623282
"FOODS_3_108",1.34239603437427,0.968415370286982
"FOODS_3_418",1.34179178747274,1.10471558101495
"FOODS_3_615",1.33681743278156,0.806089343799629
"FOODS_3_703",1.32843133308562,0.928571428571428
"FOODS_3_176",1.32424969836801,0.87599617234664
"FOODS_3_122",1.3226450869977,0.964242118116891
"FOODS_3_508",1.31941398712392,1.01322131114951
"FOODS_3_013",1.31270594290669,1.01715066965256
"FOODS_3_419",1.30965700425901,0.937172154135581
"FOODS_3_211",1.29658480450242,0.850025130503752
"FOODS_3_304",1.290759689282,0.978059041896064
"FOODS_3_552",1.28333798633757,0.967044623547016
"FOODS_3_271",1.27573221209154,0.979689199667672
"FOODS_3_532",1.27501248594192,0.998622310669748
"FOODS_3_592",1.27480694327266,0.812295073523426
"FOODS_3_439",1.26920216448492,1.07559495098575
"FOODS_3_140",1.26390679776304,0.924583174981638
"FOODS_3_786",1.26113694245082,0.916530309125991
"FOODS_3_098",1.2537084242171,0.919478718032554
"FOODS_3_340",1.24976592352111,0.814596225371257
"FOODS_3_591",1.23872805833182,0.80211996479994
"FOODS_3_533",1.23845868507051,0.947583962172355
"FOODS_3_657",1.23713187293873,0.909161344406613
"FOODS_3_084",1.23677824339113,0.879607143565166
"FOODS_3_415",1.23406817975805,0.840440936609419
"FOODS_3_275",1.22947810620196,0.951418649592733
"FOODS_3_338",1.22231811137302,0.536366136159202
"FOODS_3_254",1.21832270397327,0.634800261663139
"FOODS_3_730",1.21364976793797,0.857142857142857
"FOODS_3_620",1.21363586518847,0.811589262189859
"FOODS_3_608",1.21150678634817,0.716914666935921
"FOODS_3_058",1.20972807345257,0.964285714285714
"FOODS_3_250",1.20895809659724,0.88684974338488
"FOODS_3_413",1.20743495094087,1.02142694686883
"FOODS_3_103",1.20218525498972,0.871400580483056
"FOODS_3_447",1.19974499634818,0.785714285714286
"FOODS_3_483",1.1955791890714,0.935930463347365
"FOODS_3_213",1.19402473138886,0.877724547481365
"FOODS_3_224",1.18572034805974,0.940504011219257
"FOODS_3_748",1.1569170073172,0.751518509472994
"FOODS_3_525",1.14903959818884,0.943410953336328
"FOODS_3_423",1.14430931814606,0.879033437049
"FOODS_3_505",1.14067180627763,0.988539757524607
"FOODS_3_749",1.13287351152828,0.847445410653863
"FOODS_3_531",1.12905469681746,0.839166656395286
"FOODS_3_647",1.12777686521029,0.912575667802536
"FOODS_3_127",1.12768538855941,0.880100706780923
"FOODS_3_241",1.12619727241231,0.815407080114835
"FOODS_3_678",1.12504031492023,0.834310390957933
"FOODS_3_011",1.12206016449099,0.782842638632183
"FOODS_3_490",1.11916883081069,0.714285714285714
"FOODS_3_048",1.11881709354097,0.788886117010229
"FOODS_3_236",1.11091173946113,0.947222193113579
"FOODS_3_239",1.10786014538508,0.773039474367695
"FOODS_3_266",1.10719710820925,0.617689752815395
"FOODS_3_129",1.09944245238492,0.735800344586135
"FOODS_3_041",1.09918886053366,0.83608821427736
"FOODS_3_353",1.09860938846955,0.871978655019169
"FOODS_3_016",1.09762102915164,0.785714285714286
"FOODS_3_485",1.0927602494446,0.687643095420811
"FOODS_3_563",1.08462201162363,0.669157956942085
"FOODS_3_780",1.08015507125416,0.70635539124686
"FOODS_3_283",1.07461704544577,0.816153063406049
"FOODS_3_322",1.07102096953868,0.913755504984897
"FOODS_3_026",1.06981894848974,0.814850554923141
"FOODS_3_653",1.06621736607272,0.83026549371398
"FOODS_3_502",1.06433403849765,0.891499143216773
"FOODS_3_588",1.06364159006092,0.816160904891555
"FOODS_3_593",1.05679914842149,0.785808357952191
"FOODS_3_650",1.05499619828705,0.695479798495808
"FOODS_3_596",1.05079346817509,0.891050328764713
"FOODS_3_291",1.04682635985672,0.873131262175626
"FOODS_3_656",1.04411134365794,0.785714285714286
"FOODS_3_027",1.03906703193135,0.714285714285714
"FOODS_3_229",1.03877395985713,0.850434001473874
"FOODS_3_529",1.03843513400115,0.773557672095994
"FOODS_3_777",1.02986504753872,0.77830771202423
"FOODS_3_398",1.02451249213175,0.696016101131165
"FOODS_3_186",1.02351098921721,0.785714285714286
"FOODS_3_065",1.0218639608137,0.660538641990638
"FOODS_3_411",1.01541485949654,0.821428571428571
"FOODS_3_366",1.00629958907573,0.75
"FOODS_3_265",1.00288041344143,0.769213795885894
"FOODS_3_143",0.998056611560179,0.671594249214245
"FOODS_3_001",0.993243517847597,0.583115168966929
"FOODS_3_536",0.991022532976045,0.700929506375203
"FOODS_3_012",0.986706887678706,0.690304931019985
"FOODS_3_310",0.981188352934511,0.729938731582945
"FOODS_3_018",0.979514834511184,0.792241076384115
"FOODS_3_701",0.961442591018993,0.75
"FOODS_3_742",0.959480822213582,0.782113555112958
"FOODS_3_564",0.956881043332784,0.644662227570836
"FOODS_3_819",0.956494624382577,0.779340160893016
"FOODS_3_308",0.953770022462071,0.810420099683848
"FOODS_3_470",0.952563376224154,0.633588788904882
"FOODS_3_269",0.952281572629608,0.670543426040369
"FOODS_3_484",0.950945049027417,0.575761472355652
"FOODS_3_794",0.944391756063521,0.675910198756145
"FOODS_3_433",0.943785069346626,0.785287120358819
"FOODS_3_336",0.940358559835531,0.678508618332119
"FOODS_3_352",0.939959230834176,0.697990270059193
"FOODS_3_035",0.9375695709056,0.75
"FOODS_3_345",0.936622632457969,0.469091256663213
"FOODS_3_360",0.934693824570218,0.79984683598167
"FOODS_3_513",0.934135356825143,0.793438119249574
"FOODS_3_500",0.931296207320154,0.62995464001255
"FOODS_3_659",0.928539767270543,0.678571428571429
"FOODS_3_414",0.923583777691312,0.524867584249039
"FOODS_3_464",0.920145893793842,0.668885275588629
"FOODS_3_063",0.913911428842388,0.75
"FOODS_3_776",0.910350154744662,0.742754436285961
"FOODS_3_006",0.90883832562927,0.748237475007618
"FOODS_3_192",0.907167793221426,0.697550377928212
"FOODS_3_571",0.90652433532087,0.637690085319208
"FOODS_3_797",0.905526650859729,0.749225657436827
"FOODS_3_055",0.904451677670542,0.638375942199019
"FOODS_3_712",0.903492310049979,0.714285714285714
"FOODS_3_429",0.896686869482632,0.744594748409809
"FOODS_3_457",0.894513787591544,0.562838185574305
"FOODS_3_285",0.887345821244452,0.757523225711628
"FOODS_3_034",0.886353811194423,0.698732607940977
"FOODS_3_003",0.883795608808657,0.684605911493876
"FOODS_3_053",0.882713196898481,0.702881047626011
"FOODS_3_183",0.88088958806234,0.734001635882251
"FOODS_3_655",0.880641999596678,0.714285714285714
"FOODS_3_221",0.877095531579932,0.585513898128861
"FOODS_3_595",0.874648654038911,0.680896539331864
"FOODS_3_599",0.872194178275634,0.698465381849316
"FOODS_3_100",0.871872294374285,0.75
"FOODS_3_510",0.869752886107375,0.532448911224788
"FOODS_3_604",0.869450545196466,0.728890761617844
"FOODS_3_139",0.866616635249662,0.713283208835047
"FOODS_3_600",0.865611937622438,0.583600569733313
"FOODS_3_217",0.865361056585336,0.731038080355302
"FOODS_3_790",0.864696756418034,0.484328283419015
"FOODS_3_240",0.864074150514752,0.635919405121917
"FOODS_3_515",0.861087878091021,0.714285714285714
"FOODS_3_392",0.857264823697788,0.678571428571429
"FOODS_3_467",0.856832130083844,0.594366056320654
"FOODS_3_535",0.850452428868876,0.698242604942893
"FOODS_3_518",0.844450071780089,0.607142857142857
"FOODS_3_617",0.842735993014974,0.776297033071328
"FOODS_3_218",0.837446529024208,0.59684258203785
"FOODS_3_022",0.834762372815681,0.52113071395083
"FOODS_3_763",0.83228295089429,0.39016688851383
"FOODS_3_471",0.828772513542537,0.660661229670505
"FOODS_3_609",0.826454138608139,0.65240188988244
"FOODS_3_334",0.825411160715616,0.715190490268118
"FOODS_3_095",0.821279357843687,0.471807090669407
"FOODS_3_225",0.81285837813025,0.718572667892921
"FOODS_3_248",0.811383719995933,0.632627326087625
"FOODS_3_341",0.807155620404681,0.604734818712887
"FOODS_3_268",0.804789872721293,0.557067075490112
"FOODS_3_075",0.802268833929224,0.581567876675815
"FOODS_3_576",0.797134491323902,0.642857142857143
"FOODS_3_673",0.795239992822575,0.540415599454881
"FOODS_3_301",0.788887409960567,0.64756236655083
"FOODS_3_037",0.78785667462566,0.665131630475381
"FOODS_3_032",0.784883060513602,0.697801601735264
"FOODS_3_009",0.784104813506193,0.629226561939065
"FOODS_3_111",0.783910254425893,0.564378110869571
"FOODS_3_273",0.782276388345409,0.602233451538028
"FOODS_3_284",0.781830136630466,0.48021029557699
"FOODS_3_638",0.779520200978176,0.659562087172594
"FOODS_3_466",0.778646440395748,0.584848841555247
"FOODS_3_149",0.771650110421074,0.54189056211413
"FOODS_3_583",0.771344838757936,0.664058402845639
